2015-12-14	3.7640	1.4393	2.83%
2015-12-11	3.6603	1.4008	-0.42%
2015-12-10	3.6759	1.4066	-0.33%
2015-12-09	3.6881	1.4111	0.36%
2015-12-08	3.6750	1.4063	-1.74%
2015-12-07	3.7400	1.4304	0.26%
2015-12-04	3.7304	1.4268	-1.89%
2015-12-03	3.8023	1.4535	0.73%
2015-12-02	3.7746	1.4432	3.57%
2015-12-01	3.6446	1.3950	0.68%
2015-11-30	3.6199	1.3858	0.27%
2015-11-27	3.6101	1.3822	-5.32%
2015-11-26	3.8130	1.4575	-0.58%
2015-11-25	3.8354	1.4658	0.73%
2015-11-24	3.8076	1.4555	0.02%
2015-11-23	3.8070	1.4552	-0.56%
2015-11-20	3.8284	1.4632	-0.02%
2015-11-19	3.8291	1.4634	1.58%
2015-11-18	3.7694	1.4413	-1.13%
2015-11-17	3.8123	1.4572	-0.16%
2015-11-16	3.8183	1.4594	0.53%
2015-11-13	3.7983	1.4520	-1.28%
2015-11-12	3.8474	1.4702	-0.99%
2015-11-11	3.8858	1.4845	0.01%
2015-11-10	3.8853	1.4843	-0.18%
2015-11-09	3.8924	1.4869	1.22%
2015-11-06	3.8455	1.4695	2.34%
2015-11-05	3.7576	1.4369	2.09%
2015-11-04	3.6805	1.4083	4.68%
2015-11-03	3.5161	1.3473	-0.30%
2015-11-02	3.5266	1.3512	-1.64%
2015-10-30	3.5853	1.3730	0.03%
2015-10-29	3.5842	1.3726	0.24%
2015-10-28	3.5757	1.3694	-1.89%
2015-10-27	3.6444	1.3949	0.11%
2015-10-26	3.6404	1.3934	0.50%
2015-10-23	3.6224	1.3868	1.33%
2015-10-22	3.5750	1.3692	1.47%
2015-10-21	3.5233	1.3500	-2.89%
2015-10-20	3.6283	1.3889	1.24%
2015-10-19	3.5840	1.3725	0.01%
2015-10-16	3.5838	1.3724	1.35%
2015-10-15	3.5362	1.3548	2.35%
2015-10-14	3.4550	1.3247	-1.11%
2015-10-13	3.4938	1.3391	-0.08%
2015-10-12	3.4965	1.3401	3.21%
2015-10-09	3.3877	1.2997	1.32%
2015-10-08	3.3437	1.2834	2.89%
2015-09-30	3.2499	1.2486	0.76%
2015-09-29	3.2253	1.2395	-1.95%
2015-09-28	3.2896	1.2633	0.34%
2015-09-25	3.2786	1.2592	-1.60%
2015-09-24	3.3318	1.2790	0.67%
2015-09-23	3.3095	1.2707	-2.21%
2015-09-22	3.3843	1.2984	0.94%
2015-09-21	3.3527	1.2867	1.78%
2015-09-18	3.2942	1.2650	0.48%
2015-09-17	3.2785	1.2592	-2.15%
2015-09-16	3.3506	1.2859	4.97%
2015-09-15	3.1921	1.2271	-3.89%
2015-09-14	3.3212	1.2750	-1.99%
2015-09-11	3.3885	1.3000	-0.32%
2015-09-10	3.3995	1.3041	-1.24%
2015-09-09	3.4422	1.3199	1.96%
2015-09-08	3.3761	1.2954	2.54%
2015-09-07	3.2924	1.2643	-3.39%
2015-09-02	3.4080	1.3072	0.13%
2015-09-01	3.4035	1.3056	-0.13%
2015-08-31	3.4079	1.3072	0.76%
2015-08-28	3.3821	1.2976	4.24%
2015-08-27	3.2446	1.2466	5.90%
2015-08-26	3.0637	1.1795	-0.56%
2015-08-25	3.0809	1.1859	-7.02%
2015-08-24	3.3135	1.2722	-8.68%
2015-08-21	3.6283	1.3889	-4.53%
2015-08-20	3.8004	1.4528	-3.18%
2015-08-19	3.9254	1.4992	1.57%
2015-08-18	3.8646	1.4766	-6.11%
2015-08-17	4.1163	1.5700	0.08%
2015-08-14	4.1130	1.5687	-0.04%
2015-08-13	4.1148	1.5694	1.44%
2015-08-12	4.0563	1.5477	-1.24%
2015-08-11	4.1071	1.5666	-0.44%
2015-08-10	4.1254	1.5733	4.50%
2015-08-07	3.9479	1.5075	1.95%
2015-08-06	3.8723	1.4795	-0.90%
2015-08-05	3.9073	1.4924	-2.05%
2015-08-04	3.9889	1.5227	3.08%
2015-08-03	3.8696	1.4785	0.30%
2015-07-31	3.8579	1.4741	0.05%
2015-07-30	3.8561	1.4734	-2.90%
2015-07-29	3.9714	1.5162	3.12%
2015-07-28	3.8514	1.4717	-0.19%
2015-07-27	3.8588	1.4744	-8.47%
2015-07-24	4.2159	1.6069	-1.72%
2015-07-23	4.2899	1.6344	2.24%
2015-07-22	4.1961	1.5996	-0.17%
2015-07-21	4.2032	1.6022	0.18%
2015-07-20	4.1957	1.5994	0.24%
2015-07-17	4.1857	1.5957	3.92%
2015-07-16	4.0279	1.5372	0.78%
2015-07-15	3.9966	1.5256	-3.48%
2015-07-14	4.1406	1.5790	-2.34%
2015-07-13	4.2397	1.6157	2.53%
2015-07-10	4.1351	1.5769	5.38%
2015-07-09	3.9241	1.4987	6.41%
2015-07-08	3.6878	1.4110	-6.69%
2015-07-07	3.9520	1.5090	-1.69%
2015-07-06	4.0198	1.5342	2.90%
2015-07-03	3.9067	1.4922	-5.12%
2015-07-02	4.1177	1.5705	-3.37%
2015-07-01	4.2614	1.6238	-4.85%
2015-06-30	4.4784	1.7043	6.65%
2015-06-29	4.1992	1.6007	-3.29%
2015-06-26	4.3420	1.6537	-7.67%
2015-06-25	4.7026	1.7875	-3.49%
2015-06-24	4.8726	1.8505	1.94%
2015-06-23	4.7801	1.8162	3.26%
2015-06-19	4.6294	1.7603	-5.73%
2015-06-18	4.9110	1.8648	-3.96%
2015-06-17	5.1135	1.9399	1.44%
2015-06-16	5.0410	1.9130	-2.86%
2015-06-15	5.1895	1.9681	-2.03%
2015-06-12	5.2968	2.0079	0.49%
2015-06-11	5.2712	1.9984	-0.09%
2015-06-10	5.2757	2.0000	-0.20%
2015-06-09	5.2861	2.0039	-0.68%
2015-06-08	5.3221	2.0173	2.28%
2015-06-05	5.2036	1.9733	0.97%
2015-06-04	5.1536	1.9548	0.71%
2015-06-03	5.1174	1.9413	-0.25%
2015-06-02	5.1304	1.9461	1.65%
2015-06-01	5.0472	1.9153	4.81%
2015-05-29	4.8155	1.8293	0.11%
2015-05-28	4.8104	1.8274	-6.66%
2015-05-27	5.1539	1.9549	-0.31%
2015-05-26	5.1697	1.9607	1.92%
2015-05-25	5.0723	1.9246	2.94%
2015-05-22	4.9274	1.8708	2.27%
2015-05-21	4.8182	1.8303	1.75%
2015-05-20	4.7353	1.7996	0.59%
2015-05-19	4.7077	1.7893	3.38%
2015-05-18	4.5540	1.7323	-0.97%
2015-05-15	4.5984	1.7488	-1.73%
2015-05-14	4.6793	1.7788	-0.35%
2015-05-13	4.6958	1.7849	-0.59%
2015-05-12	4.7237	1.7953	1.17%
2015-05-11	4.6689	1.7750	2.84%
2015-05-08	4.5399	1.7271	1.97%
2015-05-07	4.4524	1.6946	-1.82%
2015-05-06	4.5348	1.7252	-0.93%
2015-05-05	4.5773	1.7410	-3.98%
2015-05-04	4.7671	1.8114	0.77%
2015-04-30	4.7309	1.7980	-0.44%
2015-04-29	4.7519	1.8057	0.64%
2015-04-28	4.7215	1.7945	-1.30%
2015-04-27	4.7839	1.8176	2.22%
2015-04-24	4.6801	1.7791	-0.77%
2015-04-23	4.7163	1.7925	0.04%
2015-04-22	4.7144	1.7918	2.58%
2015-04-21	4.5958	1.7478	2.13%
2015-04-20	4.5000	1.7123	-1.59%
2015-04-17	4.5728	1.7393	1.82%
2015-04-16	4.4912	1.7090	3.00%
2015-04-15	4.3605	1.6606	-1.23%
2015-04-14	4.4150	1.6808	0.41%
2015-04-13	4.3969	1.6741	1.77%
2015-04-10	4.3205	1.6457	1.90%
2015-04-09	4.2399	1.6158	-0.73%
2015-04-08	4.2709	1.6273	0.85%
2015-04-07	4.2347	1.6139	2.12%
2015-04-03	4.1469	1.5813	1.11%
2015-04-02	4.1012	1.5644	0.04%
2015-04-01	4.0997	1.5638	1.79%
2015-03-31	4.0277	1.5371	-0.93%
2015-03-30	4.0656	1.5512	2.88%
2015-03-27	3.9517	1.5089	0.53%
2015-03-26	3.9307	1.5011	0.24%
2015-03-25	3.9213	1.4976	-0.79%
2015-03-24	3.9527	1.5093	0.05%
2015-03-23	3.9509	1.5086	2.02%
2015-03-20	3.8727	1.4796	1.33%
2015-03-19	3.8217	1.4607	-0.16%
2015-03-18	3.8277	1.4629	2.31%
2015-03-17	3.7411	1.4308	1.36%
2015-03-16	3.6909	1.4122	2.41%
2015-03-13	3.6040	1.3799	0.69%
2015-03-12	3.5793	1.3708	1.91%
2015-03-11	3.5122	1.3459	0.10%
2015-03-10	3.5087	1.3446	-0.49%
2015-03-09	3.5261	1.3510	1.70%
2015-03-06	3.4670	1.3291	-0.51%
2015-03-05	3.4849	1.3358	-0.98%
2015-03-04	3.5193	1.3485	0.65%
2015-03-03	3.4967	1.3401	-2.59%
2015-03-02	3.5895	1.3746	0.79%
2015-02-27	3.5614	1.3641	0.18%
2015-02-26	3.5551	1.3618	2.50%
2015-02-25	3.4683	1.3296	-1.24%
2015-02-17	3.5119	1.3458	0.65%
2015-02-16	3.4891	1.3373	0.87%
2015-02-13	3.4590	1.3261	0.77%
2015-02-12	3.4324	1.3163	0.25%
2015-02-11	3.4237	1.3130	0.80%
2015-02-10	3.3965	1.3030	1.82%
2015-02-09	3.3359	1.2805	1.00%
2015-02-06	3.3028	1.2682	-1.61%
2015-02-05	3.3569	1.2883	-1.03%
2015-02-04	3.3918	1.3012	-1.06%
2015-02-03	3.4280	1.3146	2.46%
2015-02-02	3.3457	1.2841	-2.29%
2015-01-30	3.4240	1.3132	-1.30%
2015-01-29	3.4690	1.3299	-1.23%
2015-01-28	3.5123	1.3459	-1.38%
2015-01-27	3.5616	1.3642	-0.91%
2015-01-26	3.5944	1.3764	0.96%
2015-01-23	3.5602	1.3637	0.13%
2015-01-22	3.5556	1.3620	0.53%
2015-01-21	3.5369	1.3550	4.47%
2015-01-20	3.3857	1.2990	1.26%
2015-01-19	3.3787	1.2834	-7.69%
2015-01-16	3.6601	1.3878	0.83%
2015-01-15	3.6299	1.3766	2.85%
2015-01-14	3.5292	1.3392	-0.36%
2015-01-13	3.5418	1.3439	0.00%
2015-01-12	3.5417	1.3438	-0.93%
2015-01-09	3.5749	1.3562	-0.38%
2015-01-08	3.5884	1.3612	-2.33%
2015-01-07	3.6741	1.3930	-0.04%
2015-01-06	3.6757	1.3935	-0.07%
2015-01-05	3.6782	1.3945	3.05%
2014-12-31	3.5693	1.3541	2.18%
2014-12-30	3.4933	1.3259	0.07%
2014-12-29	3.4907	1.3249	0.30%
2014-12-26	3.4801	1.3210	3.27%
2014-12-25	3.3700	1.2801	3.26%
2014-12-24	3.2636	1.2407	-2.84%
2014-12-23	3.3591	1.2761	-2.11%
2014-12-22	3.4316	1.3030	0.35%
2014-12-19	3.4197	1.2986	1.14%
2014-12-18	3.3811	1.2843	-0.36%
2014-12-17	3.3932	1.2888	1.76%
2014-12-16	3.3345	1.2670	2.63%
2014-12-15	3.2492	1.2353	0.68%
2014-12-12	3.2274	1.2272	0.36%
2014-12-11	3.2158	1.2229	-1.09%
2014-12-10	3.2512	1.2361	3.75%
2014-12-09	3.1336	1.1925	-4.45%
2014-12-08	3.2795	1.2466	4.04%
2014-12-05	3.1522	1.1994	0.59%
2014-12-04	3.1337	1.1925	4.54%
2014-12-03	2.9977	1.1420	1.49%
2014-12-02	2.9538	1.1258	3.63%
2014-12-01	2.8504	1.0874	0.32%
2014-11-28	2.8414	1.0841	1.87%
2014-11-27	2.7892	1.0647	1.10%
2014-11-26	2.7589	1.0535	1.33%
2014-11-25	2.7227	1.0400	1.35%
2014-11-24	2.6865	1.0266	2.53%
2014-11-21	2.6201	1.0020	1.85%
2014-11-20	2.5726	0.9844	-0.00%
2014-11-19	2.5727	0.9844	-0.17%
2014-11-18	2.5770	0.9860	-1.00%
2014-11-17	2.6030	0.9956	-0.55%
2014-11-14	2.6174	1.0010	0.05%
2014-11-13	2.6161	1.0005	-0.57%
2014-11-12	2.6311	1.0061	1.38%
2014-11-11	2.5954	0.9928	-0.28%
2014-11-10	2.6026	0.9955	2.48%
2014-11-07	2.5395	0.9721	-0.17%
2014-11-06	2.5437	0.9736	0.10%
2014-11-05	2.5412	0.9727	-0.39%
2014-11-04	2.5512	0.9764	0.02%
2014-11-03	2.5508	0.9763	0.16%
2014-10-31	2.5467	0.9747	1.55%
2014-10-30	2.5078	0.9603	0.69%
2014-10-29	2.4907	0.9540	1.41%
2014-10-28	2.4560	0.9411	2.00%
2014-10-27	2.4079	0.9233	-0.91%
2014-10-24	2.4299	0.9314	-0.23%
2014-10-23	2.4354	0.9335	-0.93%
2014-10-22	2.4583	0.9420	-0.60%
2014-10-21	2.4731	0.9474	-0.87%
2014-10-20	2.4949	0.9555	0.53%
2014-10-17	2.4818	0.9507	-0.11%
2014-10-16	2.4845	0.9517	-0.78%
2014-10-15	2.5040	0.9589	0.69%
2014-10-14	2.4869	0.9526	-0.36%
2014-10-13	2.4958	0.9559	-0.49%
2014-10-10	2.5080	0.9604	-0.62%
2014-10-09	2.5237	0.9662	0.13%
2014-10-08	2.5204	0.9650	1.10%
2014-09-30	2.4931	0.9549	0.11%
2014-09-29	2.4903	0.9538	0.42%
2014-09-26	2.4800	0.9500	0.01%
2014-09-25	2.4797	0.9499	-0.22%
2014-09-24	2.4851	0.9519	1.75%
2014-09-23	2.4423	0.9360	0.85%
2014-09-22	2.4216	0.9283	-1.90%
2014-09-19	2.4686	0.9458	0.68%
2014-09-18	2.4519	0.9396	0.30%
2014-09-17	2.4445	0.9368	0.52%
2014-09-16	2.4319	0.9322	-1.98%
2014-09-15	2.4809	0.9503	-0.05%
2014-09-12	2.4821	0.9508	0.63%
2014-09-11	2.4665	0.9450	-0.37%
2014-09-10	2.4756	0.9484	-0.51%
2014-09-09	2.4884	0.9531	-0.18%
2014-09-05	2.4929	0.9548	0.94%
2014-09-04	2.4697	0.9462	0.71%
2014-09-03	2.4522	0.9397	0.93%
2014-09-02	2.4297	0.9313	1.31%
2014-09-01	2.3984	0.9197	0.72%
2014-08-29	2.3813	0.9134	1.17%
2014-08-28	2.3538	0.9032	-0.70%
2014-08-27	2.3703	0.9093	0.16%
2014-08-26	2.3666	0.9079	-0.80%
2014-08-25	2.3857	0.9150	-0.95%
2014-08-22	2.4085	0.9235	0.46%
2014-08-21	2.3975	0.9194	-0.50%
2014-08-20	2.4096	0.9239	-0.36%
2014-08-19	2.4183	0.9271	0.01%
2014-08-18	2.4180	0.9270	0.57%
2014-08-15	2.4042	0.9219	1.06%
2014-08-14	2.3789	0.9125	-0.96%
2014-08-13	2.4020	0.9211	0.08%
2014-08-12	2.4001	0.9204	-0.35%
2014-08-11	2.4085	0.9235	1.44%
2014-08-08	2.3742	0.9108	0.19%
2014-08-07	2.3698	0.9091	-1.50%
2014-08-06	2.4059	0.9225	-0.26%
2014-08-05	2.4122	0.9249	-0.26%
2014-08-04	2.4186	0.9272	1.95%
2014-08-01	2.3723	0.9100	-0.88%
2014-07-31	2.3933	0.9178	1.21%
2014-07-30	2.3647	0.9072	-0.34%
2014-07-29	2.3728	0.9102	0.33%
2014-07-28	2.3650	0.9073	2.77%
2014-07-25	2.3012	0.8837	1.07%
2014-07-24	2.2768	0.8746	1.77%
2014-07-23	2.2372	0.8599	0.24%
2014-07-22	2.2319	0.8580	1.22%
2014-07-21	2.2051	0.8480	0.10%
2014-07-18	2.2029	0.8472	0.49%
2014-07-17	2.1922	0.8432	-0.53%
2014-07-16	2.2039	0.8476	-0.15%
2014-07-15	2.2073	0.8488	0.16%
2014-07-14	2.2038	0.8475	1.16%
2014-07-11	2.1786	0.8382	0.55%
2014-07-10	2.1666	0.8337	-0.16%
2014-07-09	2.1701	0.8350	-1.41%
2014-07-08	2.2012	0.8466	0.19%
2014-07-07	2.1971	0.8451	-0.10%
2014-07-04	2.1993	0.8459	-0.04%
2014-07-03	2.2002	0.8462	0.52%
2014-07-02	2.1889	0.8420	0.31%
2014-07-01	2.1822	0.8395	0.00%
2014-06-30	2.1821	0.8395	0.70%
2014-06-27	2.1670	0.8339	0.12%
2014-06-26	2.1643	0.8329	0.76%
2014-06-25	2.1480	0.8268	-0.44%
2014-06-24	2.1576	0.8304	0.65%
2014-06-23	2.1437	0.8253	-0.07%
2014-06-20	2.1453	0.8258	0.56%
2014-06-19	2.1334	0.8214	-1.51%
2014-06-18	2.1661	0.8336	-0.38%
2014-06-17	2.1744	0.8366	-0.92%
2014-06-16	2.1946	0.8441	0.73%
2014-06-13	2.1786	0.8382	1.09%
2014-06-12	2.1552	0.8295	-0.31%
2014-06-11	2.1620	0.8320	-0.02%
2014-06-10	2.1625	0.8322	1.26%
2014-06-09	2.1356	0.8222	-0.04%
2014-06-06	2.1364	0.8225	-0.65%
2014-06-05	2.1504	0.8277	1.07%
2014-06-04	2.1277	0.8193	-1.00%
2014-06-03	2.1491	0.8273	-0.29%
2014-05-30	2.1553	0.8296	0.06%
2014-05-29	2.1539	0.8290	-0.65%
2014-05-28	2.1679	0.8342	1.03%
2014-05-27	2.1457	0.8260	-0.39%
2014-05-26	2.1542	0.8291	0.37%
2014-05-23	2.1463	0.8262	0.85%
2014-05-22	2.1282	0.8195	-0.21%
2014-05-21	2.1326	0.8211	0.96%
2014-05-20	2.1124	0.8136	0.03%
2014-05-19	2.1118	0.8134	-1.42%
2014-05-16	2.1423	0.8247	0.10%
2014-05-15	2.1401	0.8239	-1.29%
2014-05-14	2.1681	0.8343	-0.10%
2014-05-13	2.1703	0.8351	-0.23%
2014-05-12	2.1754	0.8370	2.16%
2014-05-09	2.1295	0.8200	-0.08%
2014-05-08	2.1313	0.8207	0.01%
2014-05-07	2.1311	0.8206	-0.93%
2014-05-06	2.1510	0.8280	0.04%
2014-05-05	2.1501	0.8276	-0.11%
2014-04-30	2.1524	0.8285	0.03%
2014-04-29	2.1517	0.8282	1.09%
2014-04-28	2.1286	0.8196	-1.52%
2014-04-25	2.1615	0.8319	-1.03%
2014-04-24	2.1841	0.8402	-0.17%
2014-04-23	2.1878	0.8416	-0.10%
2014-04-22	2.1899	0.8424	0.44%
2014-04-21	2.1804	0.8389	-1.67%
2014-04-18	2.2175	0.8526	-0.02%
2014-04-17	2.2179	0.8528	-0.35%
2014-04-16	2.2257	0.8557	0.13%
2014-04-15	2.2227	0.8546	-1.72%
2014-04-14	2.2615	0.8689	-0.09%
2014-04-11	2.2636	0.8697	-0.13%
